t_ms,encoder_count,position_rad,ADC_Index,ADC_Thumb,Voltage_Index,Voltage_Thumb,X_gauss,Y_gauss,Z_gauss,test
5577,3535,14.866840736867362,55,141,0.044322344322344324,0.11362637362637361,-3.752,0.216,-8.0,1
5596,3535,14.866840736867362,52,144,0.0419047619047619,0.11604395604395604,-3.744,0.216,-8.0,1
5614,3535,14.866840736867362,54,149,0.04351648351648351,0.12007326007326007,-3.744,0.216,-8.0,1
5633,3535,14.866840736867362,55,144,0.044322344322344324,0.11604395604395604,-3.744,0.216,-8.0,1
5651,3535,14.866840736867362,49,138,0.03948717948717948,0.11120879120879121,-3.76,0.216,-8.0,1
5670,3535,14.866840736867362,59,141,0.047545787545787546,0.11362637362637361,-3.768,0.216,-8.0,1
5688,3535,14.866840736867362,59,144,0.047545787545787546,0.11604395604395604,-3.776,0.216,-8.0,1
5707,3535,14.866840736867362,62,144,0.04996336996336996,0.11604395604395604,-3.776,0.216,-8.0,1
5725,3535,14.866840736867362,62,145,0.04996336996336996,0.11684981684981685,-3.784,0.216,-8.0,1
5744,3535,14.866840736867362,62,150,0.04996336996336996,0.12087912087912088,-3.792,0.216,-8.0,1
5762,3535,14.866840736867362,60,144,0.04835164835164835,0.11604395604395604,-3.808,0.208,-8.0,1
5781,3535,14.866840736867362,59,140,0.047545787545787546,0.11282051282051282,-3.816,0.208,-8.0,1
5799,3535,14.866840736867362,60,139,0.04835164835164835,0.11201465201465201,-3.824,0.208,-8.0,1
5818,3535,14.866840736867362,53,144,0.0427106227106227,0.11604395604395604,-3.832,0.208,-8.0,1
5836,3535,14.866840736867362,55,143,0.044322344322344324,0.11523809523809524,-3.84,0.208,-8.0,1
5855,3535,14.866840736867362,52,139,0.0419047619047619,0.11201465201465201,-3.848,0.208,-8.0,1
5873,3535,14.866840736867362,48,139,0.038681318681318674,0.11201465201465201,-3.856,0.208,-8.0,1
5892,3535,14.866840736867362,53,135,0.0427106227106227,0.1087912087912088,-3.856,0.208,-8.0,1
5910,3535,14.866840736867362,59,142,0.047545787545787546,0.11443223443223442,-3.856,0.208,-8.0,1
5929,3535,14.866840736867362,59,137,0.047545787545787546,0.1104029304029304,-3.848,0.208,-8.0,1
5947,3535,14.866840736867362,55,131,0.044322344322344324,0.10556776556776555,-3.856,0.208,-8.0,1
5966,3535,14.866840736867362,55,135,0.044322344322344324,0.1087912087912088,-3.864,0.208,-8.0,1
5985,3535,14.866840736867362,50,139,0.040293040293040296,0.11201465201465201,-3.88,0.208,-8.0,1
6003,3535,14.866840736867362,56,139,0.045128205128205125,0.11201465201465201,-3.88,0.208,-8.0,1
6022,3535,14.866840736867362,53,137,0.0427106227106227,0.1104029304029304,-3.88,0.208,-8.0,1
6040,3535,14.866840736867362,58,151,0.04673992673992673,0.12168498168498168,-3.872,0.208,-8.0,1
6059,3535,14.866840736867362,50,145,0.040293040293040296,0.11684981684981685,-3.856,0.216,-8.0,1
6077,3535,14.866840736867362,53,141,0.0427106227106227,0.11362637362637361,-3.84,0.216,-8.0,1
6096,3535,14.866840736867362,58,143,0.04673992673992673,0.11523809523809524,-3.832,0.216,-8.0,1
6114,3535,14.866840736867362,71,144,0.05721611721611721,0.11604395604395604,-3.824,0.216,-8.0,1
6133,3535,14.866840736867362,58,150,0.04673992673992673,0.12087912087912088,-3.824,0.216,-8.0,1
6151,3535,14.866840736867362,58,138,0.04673992673992673,0.11120879120879121,-3.824,0.216,-8.0,1
6170,3535,14.866840736867362,54,140,0.04351648351648351,0.11282051282051282,-3.824,0.216,-8.0,1
6188,3535,14.866840736867362,55,144,0.044322344322344324,0.11604395604395604,-3.816,0.216,-8.0,1
6207,3535,14.866840736867362,53,144,0.0427106227106227,0.11604395604395604,-3.816,0.216,-8.0,1
6225,3535,14.866840736867362,55,146,0.044322344322344324,0.11765567765567765,-3.808,0.216,-8.0,1
6244,3535,14.866840736867362,58,144,0.04673992673992673,0.11604395604395604,-3.792,0.224,-8.0,1
6263,3535,14.866840736867362,51,139,0.041098901098901096,0.11201465201465201,-3.776,0.224,-8.0,1
6281,3535,14.866840736867362,55,142,0.044322344322344324,0.11443223443223442,-3.776,0.224,-8.0,1
6299,3535,14.866840736867362,55,140,0.044322344322344324,0.11282051282051282,-3.776,0.224,-8.0,1
