Sample_index,EXG Channel 0,EXG Channel 1,EXG Channel 2,EXG Channel 3,EXG Channel 4,EXG Channel 5,EXG Channel 6,EXG Channel 7,EXG Channel 8,EXG Channel 9,EXG Channel 10,EXG Channel 11,EXG Channel 12,EXG Channel 13,EXG Channel 14,EXG Channel 15,Accel Channel 0,Accel Channel 1,Accel Channel 2,Not Used,Digital Channel 0 (D11),Digital Channel 1 (D12),Digital Channel 2 (D13),Digital Channel 3 (D17),Not Used,Digital Channel 4 (D18),Analog Channel 0,Analog Channel 1,Analog Channel 2,Timestamp,Marker Channel
22.000000,17513.776423,17057.331450,-20563.604899,-21359.662278,-17778.242264,-24149.025875,-4189.499222,-25209.817315,20731.958238,26007.349909,-22744.911640,-15602.568162,-247.903198,17586.196075,-23213.761832,-14653.535444,0.007125,-0.008375,1.009875,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1771494517.206483,0.000000
24.000000,17486.194371,17030.866984,-20595.165562,-21386.819647,-17808.014787,-24176.093838,-4220.858719,-25236.840574,20679.856322,25949.436539,-22804.926074,-15659.363944,-305.123664,17527.634505,-23272.748086,-14699.848258,0.007125,-0.008375,1.009875,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1771494517.206494,0.000000
26.000000,17539.033894,17088.489781,-20542.929535,-21333.644847,-17759.019763,-24133.692579,-4163.191219,-25183.978699,20725.185660,25995.950520,-22758.590908,-15608.536078,-264.309378,17576.115438,-23227.083472,-14659.011621,0.007125,-0.008375,1.009875,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1771494517.206504,0.000000
28.000000,17493.771612,17041.282897,-20593.645643,-21385.836170,-17812.820412,-24199.853742,-4217.930641,-25230.626789,20715.082671,25988.842665,-22769.766780,-15621.656552,-280.626152,17559.508092,-23244.763702,-14675.775430,0.007125,-0.008375,1.009875,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1771494517.206515,0.000000
30.000000,17537.692790,17086.768697,-20543.734198,-21342.272620,-17763.087781,-24171.131750,-4168.108603,-25183.777533,20700.956369,25963.272269,-22783.870731,-15638.330953,-291.265582,17538.363342,-23262.510987,-14710.755910,0.004563,-0.010188,1.010938,192.000000,0.000000,8.000000,127.500000,80.000000,15.500000,80.000000,0.000000,0.000000,0.000000,1771494517.206525,0.000000
32.000000,17525.153461,17074.095258,-20555.915899,-21355.974240,-17777.147028,-24194.198751,-4179.887972,-25195.981586,20746.285706,26014.100136,-22733.400492,-15587.883066,-242.337613,17585.793744,-23210.990216,-14674.613139,0.004563,-0.010188,1.010938,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1771494517.206536,0.000000
34.000000,17497.459650,17044.322734,-20582.715640,-21378.348336,-17806.539572,-24216.595199,-4207.134748,-25220.747318,20693.021499,25958.153720,-22789.257501,-15642.354267,-302.821434,17526.025179,-23268.411847,-14726.625648,0.004563,-0.010188,1.010938,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1771494517.206547,0.000000
36.000000,17548.108703,17095.441174,-20534.994666,-21325.911144,-17757.723362,-24158.145387,-4155.368108,-25173.808655,20733.724026,26001.024366,-22747.772664,-15599.885952,-257.290930,17572.695622,-23225.183573,-14683.531485,0.004563,-0.010188,1.010938,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1771494517.206558,0.000000
38.000000,17489.927112,17032.789234,-20590.851675,-21380.985842,-17807.947732,-24201.440716,-4216.075446,-25232.817260,20718.100157,25990.630804,-22764.536472,-15615.733339,-267.080994,17563.821979,-23236.582963,-14684.559665,0.004563,-0.010188,1.010938,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1771494517.206568,0.000000
40.000000,17525.287572,17069.669613,-20550.082093,-21343.814891,-17769.480380,-24152.937430,-4173.495373,-25195.601606,20687.321804,25959.964211,-22793.772554,-15647.584575,-309.594012,17533.892993,-23258.934708,-14705.033863,0.004281,-0.013094,1.010469,192.000000,0.000000,16.000000,127.500000,64.000000,15.500000,72.000000,0.000000,0.000000,0.000000,1771494517.206580,0.000000
42.000000,17508.322598,17051.385886,-20567.918786,-21360.712810,-17791.608607,-24168.896576,-4188.582800,-25213.080670,20729.164270,26005.360604,-22747.102111,-15600.288284,-261.269541,17582.306872,-23213.158335,-14654.809493,0.004281,-0.013094,1.010469,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1771494517.206591,0.000000
44.000000,17484.070955,17022.552135,-20593.690347,-21385.880874,-17815.189697,-24189.057850,-4215.583708,-25240.238040,20674.536607,25946.888440,-22806.401289,-15657.374639,-324.279109,17522.717121,-23271.027001,-14700.988197,0.004281,-0.013094,1.010469,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1771494517.206602,0.000000
46.000000,17537.290458,17072.329470,-20541.722541,-21335.701208,-17759.310336,-24129.043416,-4163.146515,-25191.690051,20713.495697,25984.104095,-22767.084571,-15618.192031,-273.250076,17561.609156,-23226.636437,-14659.838636,0.004281,-0.013094,1.010469,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1771494517.206612,0.000000
48.000000,17494.352757,17028.698865,-20591.902207,-21383.578644,-17805.064357,-24176.250300,-4217.662420,-25236.527650,20714.322712,25979.030249,-22773.074838,-15623.064711,-279.262695,17557.854063,-23234.101919,-14662.453790,0.004281,-0.013094,1.010469,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1771494517.206623,0.000000
50.000000,17542.476063,17080.331395,-20545.567041,-21338.159899,-17760.852606,-24137.157099,-4169.650873,-25187.554978,20696.106040,25961.573537,-22792.342042,-15639.940279,-297.591126,17539.458578,-23255.805463,-14685.051404,0.004141,-0.014547,1.012234,192.000000,0.000000,16.000000,127.500000,64.000000,15.500000,88.000000,0.000000,0.000000,0.000000,1771494517.206634,0.000000
52.000000,17537.648086,17073.178836,-20553.524262,-21348.419350,-17772.341403,-24170.148274,-4175.372919,-25193.500542,20748.967916,26016.804697,-22734.115748,-15580.305824,-240.884750,17593.326282,-23205.178762,-14649.690944,0.004141,-0.014547,1.012234,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1771494517.206644,0.000000
54.000000,17507.070900,17046.535557,-20576.635966,-21374.615595,-17799.588180,-24212.326016,-4201.278591,-25220.724967,20695.748412,25958.332534,-22792.140876,-15637.861566,-295.333599,17526.338104,-23261.147530,-14715.270962,0.004141,-0.014547,1.012234,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1771494517.206655,0.000000
56.000000,17557.630546,17097.586941,-20521.136584,-21323.385396,-17749.028534,-24165.096779,-4144.706326,-25171.640536,20729.432491,25995.905816,-22749.583155,-15594.342720,-258.140297,17567.152389,-23215.393509,-14682.145677,0.004141,-0.014547,1.012234,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1771494517.206666,0.000000
58.000000,17508.724929,17042.869871,-20576.881835,-21374.615595,-17803.142107,-24211.163725,-4201.792681,-25222.513106,20725.878564,25991.435467,-22755.349905,-15604.423357,-265.717538,17561.005659,-23224.736538,-14684.470258,0.004141,-0.014547,1.012234,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1771494517.206676,0.000000
60.000000,17545.270031,17082.074831,-20537.051026,-21333.913068,-17768.273386,-24166.035553,-4161.112507,-25185.319803,20698.452973,25958.958382,-22784.988318,-15634.374694,-296.026504,17534.585897,-23254.173786,-14707.760776,0.004141,-0.014547,1.012234,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1771494517.206688,0.000000
62.000000,17524.728778,17064.104028,-20555.357105,-21348.687571,-17780.768011,-24170.997640,-4176.691672,-25204.184676,20740.630715,26008.199276,-22738.429634,-15585.290263,-242.538779,17586.665462,-23204.239989,-14654.474217,0.004000,-0.018000,1.014000,192.000000,0.000000,16.000000,127.500000,56.000000,15.500000,88.000000,0.000000,0.000000,0.000000,1771494517.206698,0.000000
64.000000,17494.755089,17031.783406,-20581.843922,-21374.257967,-17807.143069,-24184.408687,-4205.994809,-25233.487813,20679.968081,25940.384083,-22803.495562,-15649.998564,-308.834053,17524.639371,-23259.895833,-14698.484802,0.004000,-0.018000,1.014000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1771494517.206709,0.000000
66.000000,17539.033894,17074.899921,-20531.977180,-21328.012208,-17760.047944,-24132.954971,-4153.579969,-25188.583158,20712.154593,25983.455894,-22763.105960,-15610.614790,-264.488192,17567.554720,-23216.533448,-14650.942642,0.004000,-0.018000,1.014000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1771494517.206720,0.000000
68.000000,17480.897007,17013.454975,-20591.410469,-21388.183104,-17815.681436,-24183.045230,-4215.449597,-25246.116548,20701.425755,25967.228528,-22778.640423,-15629.926697,-282.280181,17552.132017,-23230.503289,-14655.994136,0.004000,-0.018000,1.014000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1771494517.206731,0.000000
70.000000,17535.479967,17068.440267,-20542.236631,-21341.535013,-17761.992545,-24124.774232,-4166.879257,-25194.796943,20680.884502,25948.855394,-22800.165153,-15653.038401,-302.307344,17524.527612,-23253.793806,-14678.792915,0.004000,-0.018000,1.014000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1771494517.206741,0.000000
72.000000,17537.178700,17071.100124,-20548.629230,-21345.804196,-17771.402630,-24131.949142,-4173.830649,-25195.065164,20737.210898,26020.336273,-22738.139062,-15586.407851,-240.214198,17592.052232,-23198.272073,-14630.535499,0.008000,-0.010000,1.010000,192.000000,0.000000,32.000000,127.500000,88.000000,15.500000,72.000000,0.000000,0.000000,0.000000,1771494517.206752,0.000000
