Sample_index,EXG Channel 0,EXG Channel 1,EXG Channel 2,EXG Channel 3,EXG Channel 4,EXG Channel 5,EXG Channel 6,EXG Channel 7,EXG Channel 8,EXG Channel 9,EXG Channel 10,EXG Channel 11,EXG Channel 12,EXG Channel 13,EXG Channel 14,EXG Channel 15,Accel Channel 0,Accel Channel 1,Accel Channel 2,Not Used,Digital Channel 0 (D11),Digital Channel 1 (D12),Digital Channel 2 (D13),Digital Channel 3 (D17),Not Used,Digital Channel 4 (D18),Analog Channel 0,Analog Channel 1,Analog Channel 2,Timestamp,Marker Channel
244.000000,17248.774141,-4370.593056,-1804.232812,-1853.764278,-2550.199932,-14439.651601,-1362.450583,1430.824570,-1533.441428,-11686.140202,-3700.107777,-3608.152700,956.833477,14287.950312,-508.122207,-5029.187206,0.006000,-0.009000,1.009000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1770024997.748380,0.000000
246.000000,17193.230056,-4444.845551,-1819.834330,-1874.283180,-2562.716909,-14454.761381,-1383.438871,1405.768264,-1530.513350,-11697.919571,-3672.905704,-3611.550166,977.575895,14297.270989,-490.576087,-5014.882089,0.006000,-0.009000,1.009000,192.000000,0.000000,0.000000,127.500000,64.000000,15.500000,40.000000,0.000000,0.000000,0.000000,1770024997.748392,0.000000
248.000000,17174.879274,-4504.480005,-1821.175435,-1875.780746,-2565.466173,-14451.140398,-1384.064720,1394.950020,-1551.792211,-11729.681400,-3743.894845,-3644.898968,946.328157,14267.096134,-512.167872,-5036.697392,0.006000,-0.009000,1.009000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1770024997.748404,0.000000
250.000000,17125.191346,-4520.282688,-1803.517557,-1858.882828,-2542.846208,-14432.856671,-1367.747947,1413.189043,-1515.425922,-11729.882566,-3686.383806,-3622.077837,982.806204,14297.762727,-485.949276,-5008.891822,0.006000,-0.009000,1.009000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1770024997.748416,0.000000
252.000000,17106.393529,-4497.349798,-1823.723534,-1889.460014,-2564.952083,-14452.235633,-1396.313476,1370.094880,-1543.477362,-11753.575415,-3725.499359,-3660.031099,972.010311,14281.647120,-502.333105,-5026.907328,0.006000,-0.009000,1.009000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1770024997.748428,0.000000
254.000000,17096.447002,-4546.009546,-1798.711932,-1863.174363,-2532.229129,-14426.866403,-1368.373796,1395.598220,-1530.803923,-11751.228482,-3732.786028,-3676.884315,979.542849,14284.463440,-499.852061,-5025.655630,0.006000,-0.009000,1.009000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1770024997.748440,0.000000
0.000000,17047.742551,-4627.146378,-1809.373714,-1878.708825,-2541.370993,-14437.125854,-1386.702226,1382.589505,-1523.003164,-11766.897055,-3675.297341,-3631.130294,1006.499053,14298.053300,-482.060073,-5006.254316,0.002000,-0.012500,1.006500,192.000000,127.500000,120.000000,127.500000,64.000000,15.500000,48.000000,0.000000,0.000000,0.000000,1770024997.748453,0.000000
2.000000,17081.270168,-4580.587695,-1808.323182,-1875.132546,-2537.839417,-14430.621497,-1386.545764,1388.669180,-1539.454048,-11783.772622,-3729.835597,-3662.847419,986.382483,14273.488733,-505.775274,-5030.818883,0.002000,-0.012500,1.006500,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1770024997.748465,0.000000
4.000000,17136.523680,-4538.477008,-1792.364036,-1853.831333,-2519.510987,-14412.851860,-1367.099746,1409.433950,-1497.186899,-11748.456865,-3677.063129,-3630.191520,1014.322163,14310.592629,-479.176698,-5002.968610,0.002000,-0.012500,1.006500,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1770024997.748480,0.000000
6.000000,17105.901790,-4567.511924,-1818.426170,-1887.068377,-2553.306824,-14443.965488,-1397.587526,1378.275618,-1516.945841,-11760.593863,-3721.788969,-3654.107887,992.439806,14290.900742,-497.706294,-5023.398104,0.002000,-0.012500,1.006500,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1770024997.748495,0.000000
8.000000,17132.634477,-4546.747154,-1796.432054,-1857.184095,-2526.574138,-14419.691493,-1366.697415,1412.160863,-1521.662059,-11768.551084,-3708.959068,-3645.591872,993.557393,14283.949349,-497.840404,-5025.253299,0.002000,-0.012500,1.006500,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1770024997.748513,0.000000
10.000000,17133.327381,-4534.923081,-1808.591403,-1871.623322,-2535.224263,-14428.162805,-1383.997665,1397.431063,-1489.274381,-11745.394676,-3674.649140,-3623.441294,1017.183187,14310.078539,-476.382730,-5001.336932,0.002000,-0.012500,1.006500,192.000000,0.000000,0.000000,127.500000,56.000000,15.500000,40.000000,0.000000,0.000000,0.000000,1770024997.748529,0.000000
12.000000,17145.799654,-4530.117456,-1807.898499,-1872.003302,-2539.046411,-14428.185156,-1381.874249,1403.287220,-1513.928355,-11767.835828,-3724.091199,-3657.393593,978.760538,14277.646157,-505.551756,-5030.148331,0.002000,-0.012500,1.006500,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1770024997.748546,0.000000
